"Identifier","BUnit","BUnitShortName","BUnitFullName","Cpty","CptyShortName","CptyFullName","SettleRef","SettleDate","ValueDate","CashFlowDate","SettledBy","InstructedBy","Curr","Amount","SettlementMethod","SettleMethodDescription","OurBank","OurBankRec"
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2802.62000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3018.20000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-982.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-819.02000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-939.60000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3326.18000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-4311.72000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1638.04000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2088.00000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-982.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1108.73000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3326.18000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1108.73000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3449.38000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3326.18000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-91.78000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-504.25000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-251.23000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-25137.58000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1563.70000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-7453.88000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-7240.81000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-7856.26000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-8897.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-4263.90000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-245.38000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1995.26000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-9906.85000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5520.87000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-10877.25000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-24782.71000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-9072.88000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-65.42000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5172.67000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2586.34000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5172.67000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5172.67000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5172.67000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3879.50000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5172.67000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5172.67000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-939.60000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-491.41000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1663.09000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-4434.91000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2217.46000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1965.64000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1701.72000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-535.92000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-385.35000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2818.80000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-5543.64000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3326.18000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3326.18000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3899.03000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-382.80000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3018.20000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2818.80000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2088.00000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1724.69000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2088.00000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2771.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1108.73000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-437.33000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1108.73000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1724.69000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1724.69000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2771.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1724.69000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-982.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1879.20000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2771.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-4958.48000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2802.62000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3018.20000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-982.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-819.02000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-939.60000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3326.18000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-3880.55000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-4311.72000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1638.04000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-2088.00000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-982.82000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","MEX","EMPRESA MÉXICO","EMPRESA MÉXICO","","","","","","6/6/2023 12:00:00 AM","6/6/2023 12:00:00 AM","","","MXN","-1108.73000","MANUAL","Manual Settlement Method","BBVA12345",""
"3","1800","Avicola Villalobos","Avicola Villalobos","1800","AVSA","AVICOLA VILLALOBOS, S.A.","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","GTQ","-500000.00000","DOMESTIC","Domestic Payment Interbank","CITI0004","BARU2556"
"3","4410","Inmobiliaria Vistare","Inmobiliaria Vistares","1800","AVSA","AVICOLA VILLALOBOS, S.A.","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","GTQ","-500000.00000","BOOKTB","Book to Book","CITI3007","CITI0004"
"3","4410","Inmobiliaria Vistare","Inmobiliaria Vistares","4410","VISTARES","INMOBILIARIA VISTARES, S.A.","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","GTQ","-1000000.00000","DOMESTIC","Domestic Payment Interbank","CITI3007","BACE5093"
"3","6030","Renace, S. A.","Renace, S. A.","4410","VISTARES","INMOBILIARIA VISTARES, S.A.","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","USD","-549908.40000","BOOKTB","Book to Book","CITI3019","CITI4005"
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","USD","-31766423.03000","DOMESTIC","Domestic Payment Interbank","CITI3019","BACE8328"
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","USD","-50000.00000","BOOKTB","Book to Book","CITI3019","CITI0017"
"3","4410","Inmobiliaria Vistare","Inmobiliaria Vistares","","","","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","USD","-31866423.03000","DOMESTIC","Domestic Payment Interbank","CITI4005","CITI3019"
"3","6030","Renace, S. A.","Renace, S. A.","6030","RENACE","RENACE, S.A.","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","USD","-31766323.03000","DOMESTIC","Domestic Payment Interbank","CITI3019","BACE8328"
"3","6030","Renace, S. A.","Renace, S. A.","6030","RENACE","RENACE, S.A.","","","6/12/2023 12:00:00 AM","6/12/2023 12:00:00 AM","","","USD","-50000.00000","BOOKTB","Book to Book","CITI3019","CITI0017"
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-150.00000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.62000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.69000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.70000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.71000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.72000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.73000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.74000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.75000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.76000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.77000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.78000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.79000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.80000","DET","Domestic Transfer","BACE2192",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-156.81000","DET","Domestic Transfer","BACE2192",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","USD","-156.85000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","USD","-156.86000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","USD","-156.87000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","USD","-156.88000","DET","Domestic Transfer","CITI0017",""
"3","6030","Renace, S. A.","Renace, S. A.","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","USD","-156.89000","DET","Domestic Transfer","CITI0017",""
"3","1800","Avicola Villalobos","Avicola Villalobos","","","","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-1000.00000","CBFT","Cross Border","CITI0004",""
"3","4410","Inmobiliaria Vistare","Inmobiliaria Vistares","1800","AVSA","AVICOLA VILLALOBOS, S.A.","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-1000.00000","BOOKTB","Book to Book","CITI3007","CITI0004"
"3","4410","Inmobiliaria Vistare","Inmobiliaria Vistares","4410","VISTARES","INMOBILIARIA VISTARES, S.A.","","","6/13/2023 12:00:00 AM","6/13/2023 12:00:00 AM","","","GTQ","-19000000.00000","DOMESTIC","Domestic Payment Interbank","BACE5093","CITI3007"
